source_id,archive,path,size_bytes,crc32,sha256,extension,processed,notes
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-P-G7155-P700259-std.trs,10739,687f1e19,2df32b1258987256d9b06b1683b387f06e8105967aaf312de2c953187e4de946,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G5035-P600034-pog.trs,9466,2978efee,f2ef9fe2c6dea7c5d5b967d3585ccf6ec635d030583fce6569e80461880b8652,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G6031-P603102-pog.trs,9104,cc2ba60a,98950bb49e1655466ba199becb6405eeebe1f9bca111a152ebc85a27ebdd034c,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G5054-P600052-std.trs,16199,ccbd41ae,66880c927dfbb1456e94dd3c952b4897f2c8332f99ad64a6829f0d7764e3f8f8,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P500014-std.trs,8709,96b91a85,59af9b8541c3648431d955d756b85a40ca93dcfdd5ffc7b942c823df50fbaf8b,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P580009-std.trs,10308,9317491d,04ac48ed8e2cf5b9fc1cef785fdcb99202ba6ed7d1bca2147a616eccd5ba96ae,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G6007-P600702-pog.trs,6375,cdd7e125,541bd4f37c2820435ff9c4565e73d226bfe72dad5682585ec58cf60057c7d3e7,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P500028-std.trs,9661,1ca42204,b970cdd8246dca20268351f6f0a186befab22d78414e01c95aa9b437cd8d442a,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G6112-P611202-pog.trs,8242,7d61b7f2,07548dd964b721a269b64a50a27cf006f7702520e135dc9a58b42448569a4080,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G5083-P600080-std.trs,7088,9355709c,cef88150406a9cbf9d34b6ce4d46633a9b16b783063505a4671b9e9e6d686f53,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-P-G7036-P701111-pog.trs,11513,cd5720fc,a4bd049f453972dc3118509c0c2c386bb5b4f92cd4730a644240d17d5a532895,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G5044-P600044-pog.trs,9746,d1838185,92475b6ddd08747b5e0144d376df878c07bc1c1b08f7159f528c622fe41dbb92,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P580047-pog.trs,9005,bd886ac0,148009fe9c42f430d6c2bb33eb14eb4d8fd7cb48c8fb1d85713114e44e52396d,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G6100-P610002-std.trs,7171,3495f893,5fea384362c13e74b3d86d8fdee65964cf3a5f9b56549351411cdde1dfe77c2d,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G5053-P600052-pog.trs,18983,6c030137,e1e55dfdec9ff88ae3ae32e89ceaecf1e6cdddf43d44989cf2e576ce22d13fcf,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G6083-P608301-std.trs,10768,49a1fc26,2780cd95c7103fdc043de462e66afdcabb6557bd1197b96f386c54e3b15d5a46,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P580041-pog.trs,10522,5b1767fa,332a86d2785a06ebd1d593520e1e4c16c9af6fb37370363868b3052fc8827f88,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G5014-P600007-pog.trs,10451,74947f89,cbe663a0c8c00c108c2c6ae8f8ee114667829c654d70f387d8d21599e6004901,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G5020-P600012-pog.trs,15088,e7d07db1,70e40ae2b71307a03c567699ed8dae8de871696dd85284c64bd1d2e0e7dc9530,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G5043-P600044-pog.trs,9449,7a05aa5a,527bcb61c60752608e2a0ce0ebfc8e191f70d479eca6c4af82c30603d43d56e5,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P580041-std.trs,10686,7c85f36d,f62beebc0b41361be6af6729b78cbeedca8b63cec3e22e6630575fd641f5d309,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P500064-pog.trs,9698,6bd36fd2,d7a263eb521713b1b73783be12a40b9be991a77b3c2434c5b1a9286321634430,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P500051-std.trs,10799,cad3b244,2b070604d6d1c43ef39baa4080fd2b83f6986d77642f2b8d291322a8fa686cfc,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P500016-pog.trs,10262,df6a572a,cfaf81952a4277ceeaaa45d28e204cd87d77fc198c482c17968cb5281a0c5a91,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G5035-P600034-std.trs,9555,b4c48c6b,d221e164c308028dd6d805915363118697f399faa765d6392bb5dfe771be0287,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P500021-pog.trs,7429,5f9186a0,58c021833f1f6587c613cefbcf82ab64fd411acb44bb506909186db1a04e5fb0,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P500054-pog.trs,8968,ef6a72bf,9017ad24b614aabd0a32ed1e8137c7d8eb8da5da281e50fd3367301fb6628156,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G5026-P600021-pog.trs,12078,1d0b017e,dd72d10fefab53d67845de5c8628823efc061be902eeee3514bc720bff22e80c,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P500048-pog.trs,8787,40dbd179,837d8e9ba888aa063ae25bbb6b8fde04d1cbb3f68f8f499707a568331c62f08c,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-P-G7165-P700926-pog.trs,14519,92d0f407,b9899dd1c55d8f98b9a3b58f70126efd32a649b3d447b12755e69224ee1dccf6,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P580002-std.trs,9189,98561da7,dffd794768d60672c4d86b9715b42b4e4ad66017157a7c0ca11c45ab475b8d1c,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-P-G7001-P700192-pog.trs,10103,78a159ef,03e5953cab7db36716ecba0610ec684f4bd148006899f7d087ef32bfe1dc91e5,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P580023-std.trs,13137,ae5d3c4f,8cfd534d1285f4290ec0142ab249a8ecf2cf8ed4113c062f2ec9aac2597dbe3b,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G6047-P604702-pog.trs,12055,cfea20ef,5252d850f70bb192cbe9a9ac9f5686d15aa30c799c3b6182b07ab0e5e9a8d00a,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P500034-std.trs,8850,e4e5151a,c96a495ed01a1dbe38b5b03a94f49b7dbb615df13951699dc58c7ee696757e23,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P500002-std.trs,8768,02fddc31,f844314fbb59d5653114beaa92e4a12777a6783b9fa1a9f48787a8a5d9bd5f75,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P500046-pog.trs,10547,21bb9a95,3299aadfe0723d8bd261f546d40d4ae73162aaf90e691fa1cfe39be375c27056,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G5013-P600007-pog.trs,11817,1d82507c,6eda52a463d6ecc21c405a951f1e166dc6938a06cd920b15b99d7c9c582b3c63,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-P-G7036-P701111-std.trs,11671,0b15a8dd,2bae6e7a093ffa7f78129779bc51af631c87d50831f600e6a5ef706a218965b7,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P580051-std.trs,13884,e935ca94,8ac5b8162da504f9faaed8ca1b25d4c13cf63b9e35330f9464ade21c6338723e,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G6001-P600102-std.trs,7646,a839c5e6,70ac6b5f4a5682061531875dbd4d8b5bffd259f386ec7ae2c68cc278cb197bff,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-P-G7165-P700926-std.trs,14704,bb055e2a,559a7053979dbbf55bf6295e8808763c76776bd8e256c2060ad5adc9b7fa5c54,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P580002-pog.trs,9083,275fd8c0,91af15d056abb7bae8c780fef8361422bc05e9acf1d896608d3aeef48ed86060,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P580009-pog.trs,10168,3a399be8,2d553e607776399098e8e4f102eacfcb818be9886c90b136e9d301bd405007d6,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-P-G7002-P700444-pog.trs,10832,9e0e46d4,6868e990f187c7256020ff9784de32b134dad95543a1d8ced72d75aca7c7f68f,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G6012-P601201-pog.trs,9781,bc5ba041,5b84e08c14d0225485ca245f81d27ad2805382498b8d3644aeb1273c68577ac7,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P500054-std.trs,9074,ff4a703a,c321630ebb88bfdd426a068eb607bd0728f33638d380a094e54d5853853992e3,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G6083-P608301-pog.trs,10567,d126484b,a55983e0fa9e7d4ded9576ee6c21525a75704e1e452f328fd9695486bd151341,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P500001-pog.trs,9978,0d5ffc13,9843f8745e4d81c918ed75eeb3f7a768586be1372dc9d3da5b0328ab5697efed,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P500026-pog.trs,11274,d7ddb4e4,518af2ce8507c57799125a31f4b53cd2953d8febc1b80f37f2dcb18c2170b397,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P500064-std.trs,9820,f76c96b9,52913b2331592ff04bbfbbbbe39aabe765ff0eb496e07a9dff29dcc6803935f9,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P500046-std.trs,10681,cae3be5c,949e55ded25d0413a3d4b33d58a7789a9b2b474ad8d46a2b5cd1875b72cea247,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P500026-std.trs,11497,71b7ad0e,46da626691210dd0c70da06866aa3b1d121fa0df68f8f013ec4d2d2d5a3e815c,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P500034-pog.trs,8721,b07e2f9a,e7a30fecf23267fe448bc3703568b8ab795c9fe6271ed7124872ce4285c2a27e,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G5013-P600007-std.trs,11972,c195037c,46b94b07bbd42bedb69d19e4e8ac3bf06c6ef97ac5362453ff86f453db65eab1,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P580003-pog.trs,10298,cfa31fcd,fc4ff5f393a9656d6a4adac4eb2e65098e7b07659fa3596b01865c23a3749045,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G5036-P600034-std.trs,9610,19908ff0,3cdd0339cdf222ce868dc27c35f7461fd163014a41cc3c9c541529dcb33c7bdb,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-P-G7065-P701064-std.trs,11221,f9ef227a,ea5d43f1d8657e15fba65006a47aefff6fe9e177d3bdea0a9cbe0bb6c808b74c,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G5082-P600080-pog.trs,2777,a3026e63,575b07a6f47859d6b4b6a7465332932199e24b9284639d6a23ffefb893934da4,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G5020-P600012-std.trs,15239,b1382b38,dbcbdca168fc08d98bf859a10b4931ce9eb73dbb768dd28532f9255341f3e1a5,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P500051-pog.trs,10654,bcc8fa64,440cca507e19a98c197664c185e1ded784685f0231f8f945729eb490381855a8,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G5019-P600012-std.trs,9818,0e9750e3,70186f8ac157a831a446343949c843a80fb5db50d41afe8eb2b9a24657c5a450,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G5044-P600044-std.trs,9836,fef3c93e,c269ed102662209a880836e4e085b7b071dccee2fc2c20530e002c62ee04e906,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G6103-P610302-pog.trs,7775,4b585959,5dc1dd0cae7ca88f5106af0961d388fb659cb6426ae2c9f6e23935c6d463a926,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G5043-P600044-std.trs,9536,22ab785a,97096960b27452850528ba51713724e59a261868b3d9a298e8a4d6039d9d4522,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G5053-P600052-std.trs,19152,e9085368,d5520ff1bfcc839bc821cfab7d25630b2949c47cf4030ae44cdc3108fa886bcc,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-P-G7065-P701064-pog.trs,11076,79d6a82c,b5294c43a6c3407af73e1af9826579fe11fcee2503d8cfe79e2a1c035dd09c99,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G6043-P604301-pog.trs,8813,1b32ff8b,e161ef2e9ea9ed88411ae8f14985289a9e941bf15db4712e3ef4591784add4ff,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G5025-P600022-std.trs,11550,183f4311,88f8de30695ae457a735a6664321a9088c6d78c05d72b8be7fc4074425a9e332,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P500063-std.trs,8943,024b2acd,2f00f8a53a541bf2d0be37f0632866c9b9ff1368e318a8819ebb4e24d361d862,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P500002-pog.trs,8669,1056dd25,31b1b34a2053a9c5a1b975868e1ba52ab2cb7ead24a94f0dd438e2df92aba9e5,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G6060-P606001-pog.trs,10912,f751824c,fbc83415d8df18ab86e84d6aadabed813807f96f0eeebddb328cd80a1e0e1646,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P500021-std.trs,7546,be9cf161,dd69eec0eeb032227bcc305c02456455bb5496734b845ce18fea1919b5308272,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P500048-std.trs,8886,4892a191,ae894691896d744d3aaac832f9b075c789d6656b8eb70f66086e7a5735f356cf,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P500028-pog.trs,9487,7b37b0bc,c9553a60f2e4d3c3c1dc8ae6da8ace470112e40f9ecc89c3e39c2a79e35050ab,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G6060-P606001-std.trs,11036,d0a2c336,4146da818920b02513ca05921daa1bf63609ad3d694fa9817b6b88e9a489329b,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G6112-P611202-std.trs,8386,9fa60d9a,5c1c54b0efb8c5c732a2ce467e9dbc7fd2eded7b14f9ca2c118ad8211af4e56d,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G6031-P603102-std.trs,9223,87624051,da7a1b7a99de796d1ff0884d0463caf11caeb6ea71df1484ceb1b1b0f209edbe,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-N-G5025-P600021-pog.trs,13791,0f5af722,87fc7594e36880216deadc6fd4dfef9ee1142ea4dbf13b43d54b60e0efac9406,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TRS/Rog-Art-J-Gvecg-P500042-std.trs,7993,4ea8dc87,e6b1e2b95545c794427949ea816c7ebf256997fd71f2f1bc5b917e4485ce77b9,.trs,YES,parsed TRS turns source-faithfully
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-J-Gvecg-P500034.TextGrid,1440501,df3fb21f,bf927274142813f45acd5b7a57f5b381a7e16d5357bd9dce0a00ee6d83eb57c8,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-J-Gvecg-P580003.TextGrid,1379229,d88afa29,d77a7f77c156b45a0ef8febe93c47ba88858a160f73f6ccc8a858fb28ceb1304,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-N-G5014-P600007.TextGrid,659688,dbf97459,e251b889a61e4adb05ad84eff03d62070cf710dd7d1c5dd57337d9dc234d0970,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-J-Gvecg-P580041.TextGrid,1332078,ba60bff9,3cf9ffb6d971dc5a576dcd9bd0da11caec80e6295720110de42ea4e9d51d92ce,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-N-G6116-P611601.TextGrid,1185992,9f7193e3,3d7c3d43dc6612774be9dc9fb93c12ea3b1eade8ead778893c9dee24d06e9dee,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-N-G5019-P600012.TextGrid,312168,a08bf454,fc367ea6fb87f272cd23d3025dd64c882ffb5ff62b1bb7006a61fd0e02075d37,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-N-G5097-P600096.TextGrid,1225953,af3ab664,0b6f65a638492884a5f8ab33616006707307643b86f85ce125bd95d75e278015,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-J-Gvecg-P580047.TextGrid,1410784,a6bc8a77,a2fb8badc66d0bafbede2e18210678d812cb627fb9eb456ebc28adf5045e9b2a,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-N-G5020-P600012.TextGrid,910211,303efdb3,b7679a0b9bd00c67aa76370b139b471759412710304f7ec198807dad3a8b706d,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-N-G5013-P600007.TextGrid,805513,1e404a77,ca25c96f327b634b250ab12d811f1337939a27985b3b8d5fedc7d0ff7aaf43ce,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-P-G7065-P701064.TextGrid,1359481,7efd6b71,4e8bee1647aa40ab1ec99a7f9aa9e529841b144677802fb3cff68ef20511636f,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-J-Gvecg-P500014.TextGrid,1446281,53ee2df1,fa87358b73b2d9d0bf7ca7592613ea8dec98d839057115ffc8ee2ec6dde0907a,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-N-G5054-P600052.TextGrid,785483,707eed5f,0482a25587884ac3751fc49e05e26001624b16087dc5137819536184ada1c357,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-J-Gvecg-P500042.TextGrid,1288853,30a2be41,6332dfd389160714e8e40b13a079832071830b39f5ad72b5624ef5102f3d5caf,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-J-Gvecg-P500021.TextGrid,1419469,b606fba0,a1dae23331c16ebe25614314b3d530dc502c143798bf59c99b5129ad71384c15,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-N-G5044-P600044.TextGrid,594111,9aa64f62,d3a184d5c16cec3d76a6289c79d2a59b9d85a0f9cdbfe8773e0d7d9d389a89eb,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-P-G7036-P701111.TextGrid,1214662,536ad011,ae554a1583d91a2336670708b05e1436076f83d9ffb46156125d1d45c6e15459,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-N-G6001-P600102.TextGrid,1183246,ae836eda,783bd633cca7fd7ef591eeca08599854a2985415bc6040b45852b8d26002a357,.textgrid,NO,
rog_slovenian_1_0_1_1_manual_prosody,ROG.zip,ROG/ROG-Art/TeG/Rog-Art-J-Gvecg-P500064.TextGrid,1535471,97e5eb5c,bc3a1a39aeb23a9857dd93d1725670ef2b9f872e1e2e8cf2e0be5aea871a3441,.textgrid,NO,
