speaker,ipu,stimulus,sentence_ons,sentence_off,word_ons,word_off,v1_ons,c2_ons,v2_ons,voice_ons,voice_off,c1_rel,c2_rel
it16,ipu_91,Ripete 'pato' da sempre,303.4821610848001,304.9603107154856,303.9230584220157,304.294943,304.034943,304.1163749467948,304.234943,304.0298914454832,304.13873188552367,--undefined--,304.1987460355711
it16,ipu_92,Ha detto 'tepo' sei volte,306.06406035030074,307.4704912241858,306.50156616953774,306.819909,306.609909,306.6728378274561,306.769909,306.6037340700095,306.6832115553398,306.5854569967422,306.7544961951374
it16,ipu_93,Ha detto 'taco' sei volte,308.5880120521529,309.9103648040739,308.9542959938397,309.264966,309.054966,309.12556765175805,309.21544287819046,309.05545387313464,309.14608798906477,309.0480015164888,309.19717613441173
it16,ipu_94,Ripete 'cato' da sempre,311.29207694763255,312.68946116457045,311.6990591050623,312.009932,311.8160664753234,311.86693924500213,311.979932,311.8139451800425,311.8886508841972,311.7664637847298,311.9458629978662
it16,ipu_95,Scrivete 'tapo' sul foglio,313.98058825419605,315.47851913075266,314.4655753251332,314.8120858479614,314.55375479257634,314.62667242911584,314.769909,314.5492426886703,314.6341324870203,314.5403372347148,314.736320955193
it16,ipu_96,Ha detto 'tito' sei volte,316.65666921284634,317.93387531680713,317.00620851289034,317.2894002641019,317.10456253426923,317.1418692320336,317.2351359764446,317.1010671453243,317.1670024062296,317.0683353945179,317.2081971419671
it16,ipu_97,Scrivete 'cuco' sul foglio,319.2415340998253,320.67975849800627,319.72991268874097,320.039955,319.819955,319.8808352387879,319.979955,319.8160809244575,319.9074016392895,--undefined--,--undefined--
it16,ipu_98,Scrivete 'chico' sul foglio,321.8037862579425,323.27119347269183,322.2853818109011,322.609955,322.4549577098301,322.4748177654635,322.559955,--undefined--,--undefined--,--undefined--,322.5419719604749
it16,ipu_99,Ha detto 'cupo' sei volte,327.228461530406,328.6640992165865,327.60098793216156,327.93226141023274,327.72599679181104,327.7835008672498,327.87975768917994,327.72124492371034,327.815721531106,--undefined--,327.85127683861197
it16,ipu_100,Ha detto 'toto' sei volte,329.6555366710669,330.9412160731612,329.974921,330.2593294631741,330.0743163508928,330.1293202491386,330.2255770710687,330.06460248866546,330.1624676501599,330.05349008060546,330.20748992339236
it16,ipu_101,Ripete 'toto' da sempre,332.0595929932975,333.46340264214217,332.4833730275093,332.78870873001256,332.574921,332.63088348189575,332.7399552747492,332.57422881096454,332.66359221613897,332.54960563970815,332.72020674916376
it16,ipu_102,Ha detto 'paco' sei volte,338.40346135788127,339.81341675472237,338.76598705086485,339.059955,338.859743695602,338.91599768244424,339.0160047701639,338.8493370932564,338.9617616213773,--undefined--,--undefined--
it16,ipu_103,Ha detto 'tuto' sei volte,341.06451245605933,342.43614013759077,341.42328788325347,341.689932,341.5220448823766,341.5632978060609,341.6379952881293,341.5195848414447,341.59538033272645,341.48499609624514,341.6182965049829
it16,ipu_104,Scrivete 'poco' sul foglio,343.5931651092321,345.1587073144619,344.08570001625117,344.40671729932177,344.19195754695323,344.2682129513394,344.361714109848,344.1845238772667,344.29228463739616,344.16925599374275,--undefined--
it16,ipu_105,Sentivo 'tato' di nuovo,346.0754535381109,347.3577952031234,346.56,346.87651109347274,346.6539953232966,346.7277505504899,346.82150719522696,346.6541811361528,346.7500707852479,346.6408169366113,346.79487731249446
it16,ipu_106,Ha detto 'topo' sei volte,348.47935281786226,349.7706607442594,348.839955,349.139955,348.929955,348.98872095029617,349.089955,348.92641792117064,349.01281712770236,348.91639442982296,349.0592153626188
it16,ipu_107,Ripete 'poco' da sempre,350.8627334563763,352.2057598914303,351.2502609212898,351.56,351.3390172116409,351.40902217304466,351.52,351.33663450485955,351.4365546094936,--undefined--,--undefined--
it16,ipu_108,Ha detto 'tipo' sei volte,353.37882662485396,354.7249814070176,353.7400037854919,354.0400250486507,353.8425110504045,353.8925145942643,353.9950218591769,353.83601108565557,353.91961104805506,353.8153712778568,353.97927847469686
it16,ipu_109,Scrivete 'tato' sul foglio,355.7251171341805,357.19128042160736,356.19765062365565,356.499909,356.29615213655035,356.3636569207611,356.449909,356.2935259178963,356.39075016092664,356.26772671164883,356.4227562048515
it16,ipu_110,Sentivo 'teco' di nuovo,358.2239770510094,359.5110573329425,358.704943,359.034943,358.8215194001341,358.88527391855536,359.0040323352224,358.8154806430256,358.9077426528577,358.800272901593,358.96459225096913
it16,ipu_111,Sentivo 'checo' di nuovo,360.89060432599666,362.1840983446281,361.35188701810335,361.7106624452975,361.474943,361.5281495102092,361.66065890143767,361.47139240125097,361.5465388551483,361.42098321117885,361.6088156053093
it16,ipu_112,Sentivo 'popo' di nuovo,363.2481979801846,364.53476103842405,363.69197943194035,364.054966,363.824966,363.874966,363.974966,363.82103342375285,363.9014742797756,--undefined--,--undefined--
