speaker,ipu,stimulus,sentence_ons,sentence_off,word_ons,word_off,v1_ons,c2_ons,v2_ons,voice_ons,voice_off,c1_rel,c2_rel
it13,ipu_7,Ha detto 'cuto' sei volte,74.46655350764865,76.335454156652,74.99767097204132,75.459955,75.149955,75.27965101317362,75.389955,75.14949297970406,75.29170705097471,75.10429917368718,75.37135819200195
it13,ipu_8,Scrivete 'cheto' sul foglio,77.5715303939151,79.54580089166446,78.25928659179874,78.669932,78.399932,78.50229378171763,78.61462729403863,78.39107777783978,78.53545297778966,78.34840491762333,78.59529641591583
it13,ipu_9,Scrivete 'tepo' sul foglio,80.70668371307511,82.75378555798773,81.444989,81.884989,81.58013408438735,81.69017507604873,81.834989,81.57838408107177,81.71415426276451,81.56049711835674,--undefined--
it13,ipu_10,Ripete 'coco' da sempre,86.9589380145693,88.76809575177904,87.5618709480473,88.014921,87.70629974960286,87.83238838588153,87.944921,87.69244438447512,87.84113757622582,87.66230174290935,87.90937155952591
it13,ipu_11,Ripete 'tuco' da sempre,89.99628048790223,91.85016486531836,90.60379846269946,91.064943,90.73217961963773,90.86973085921447,90.984943,90.73627361249561,90.88891704139388,90.70803861457152,90.93794774499433
it13,ipu_12,Ha detto 'tito' sei volte,92.96799324051051,94.804943,93.59614390124423,93.989955,93.739955,93.84144361182274,93.928559396888,93.74241706006276,93.85657008605115,93.69939324092338,93.90343853633661
it13,ipu_13,Ripete 'tico' da sempre,95.954943,97.8035809518886,96.544943,96.964943,96.70369102967186,96.76788160814101,96.894943,96.69937260125346,96.79087721544389,96.67046072849682,96.8629126961702
it13,ipu_14,Scrivete 'checo' sul foglio,98.84073437654705,100.959955,99.56746342564409,100.039977,99.719977,99.84715094611678,99.989977,99.71115749464008,99.86977332197814,99.66213091437352,99.94537453511398
it13,ipu_15,Scrivete 'tico' sul foglio,101.91580244447194,103.834966,102.59438855971713,102.979955,102.7204771959958,102.77779021248611,102.909955,102.72173624779377,102.79960993884607,102.69194132628344,102.87358893658794
it13,ipu_16,Ripete 'puto' da sempre,104.94750450549826,106.904943,105.624943,106.054943,105.774943,105.90348562055652,106.004943,105.7742038634717,105.92538377377528,105.7643570725088,105.98181290572626
it13,ipu_17,Sentivo 'tapo' di nuovo,108.00213177312068,109.93070203404035,108.724921,109.20570511941708,108.874921,109.024921,109.144921,108.86978150812278,109.03746747867095,108.86424179162304,--undefined--
it13,ipu_18,Ripete 'copo' da sempre,110.97422829699701,112.8892087819764,111.5932088750923,112.07,111.75,111.88303601332343,112,111.75202439517709,111.90672621423629,111.70686588003514,111.98456837181637
