speaker,ipu,stimulus,sentence_ons,sentence_off,word_ons,word_off,v1_ons,c2_ons,v2_ons,voice_ons,voice_off,c1_rel,c2_rel
it01,ipu_16,Ripete 'coco' da sempre,71.644921,73.52326876923362,72.35188651630861,72.80759848597138,72.474921,72.6093238044339,72.754921,72.46916460035658,72.63108224078942,72.43432071331681,72.71648953866365
it01,ipu_17,Scrivete 'teco' sul foglio,75.27,77.13673562413787,75.85471437605733,76.29763443078221,75.99222746163979,76.1,76.2336748560927,75.9895981580988,76.11498444442573,75.96989795918368,76.18939233536467
it01,ipu_18,Scrivete 'tuco' sul foglio,78.419932,80.22,78.94033245194396,79.349932,79.069932,79.14340410158316,79.28571415526733,79.07808423725882,79.16524662258594,79.0476792865552,79.24013621957184
it01,ipu_19,Sentivo 'poco' di nuovo,81.299932,82.80950967968305,81.80269442257288,82.239932,81.92581660385021,82.0313499020879,82.179932,81.92069125775662,82.07393975601961,81.90473908246972,82.13155419210524
it01,ipu_20,Ha detto 'tato' sei volte,84.09254383866562,85.71742063089924,84.51054940368763,84.95506844777975,84.63047360623047,84.76159073434397,84.889509883723,84.62965523321508,84.78374373656239,84.617897807266,84.86514563879106
it01,ipu_21,Scrivete 'papo' sul foglio,87.124921,88.77431931336321,87.6031658431988,88.04288791918918,87.73268398194506,87.86060313132408,87.97892834449968,87.72056295335862,87.89204184085169,87.71980077745384,87.95119763225357
it01,ipu_22,Scrivete 'coco' sul foglio,90.079932,91.76543154158217,90.569932,90.97704577426222,90.69067740419625,90.79213362673391,90.91813570956295,90.68332741442113,90.81151350823053,90.63242621546733,90.86379494655006
it01,ipu_23,Ha detto 'pito' sei volte,93.12579397808757,94.70762976366052,93.51361857069122,93.92851588717552,93.64051112642345,93.739955,93.85324191561531,93.63317698474884,93.7430397899795,93.61806713203678,93.82739790168829
it01,ipu_24,Ha detto 'cupo' sei volte,96.014943,97.7137459528751,96.42391248407881,96.894943,96.584943,96.6726438683647,96.79210038844936,96.57960271465485,96.70523642252714,96.5329582027906,96.77373504833452
it01,ipu_25,Scrivete 'teto' sul foglio,98.889955,100.56,99.37244474590909,99.76026933851273,99.49681043805204,99.58353914441487,99.6915409296969,99.49652506867947,99.60706124068645,99.48156346550219,99.66799486802385
it01,ipu_26,Scrivete 'pato' sul foglio,101.709955,103.28291938701405,102.159955,102.56146549996816,102.27509712990218,102.38964447792857,102.51237377938541,102.2686968182384,102.41444918701201,102.26667687166953,102.48136702609678
it01,ipu_27,Ha detto 'pico' sei volte,104.619932,106.22,105.01253161247922,105.42600141277174,105.1510877775084,105.21817979563815,105.359932,105.14123370555497,105.25151476452707,105.12383178446346,105.32192161847328
it01,ipu_28,Scrivete 'chito' sul foglio,107.459932,109.17603773978675,107.94103469790817,108.39267852726937,108.11121932926166,108.179932,108.3288592905118,108.10727750242901,108.21034501416524,108.03751590571409,108.29877960103619
it01,ipu_29,Sentivo 'chico' di nuovo,110.314943,111.83063619122304,110.8072754993135,111.264943,110.98400569341138,111.05927966497157,111.20000926397542,110.98014236161167,111.07356740307274,110.90906597876771,111.1426839786782
it01,ipu_30,Scrivete 'pepo' sul foglio,113.039932,114.669977,113.52862344743953,113.931175556218,113.63662523272156,113.749932,113.85917436602998,113.62718178810522,113.77059897330413,113.62663835416163,113.84819727891157
