speaker,ipu,stimulus,sentence_ons,sentence_off,word_ons,word_off,v1_ons,c2_ons,v2_ons,voice_ons,voice_off,c1_rel,c2_rel
it07,ipu_149,Ha detto 'teto' sei volte,567.9337102350755,569.6380142405818,568.4406201323085,568.8603588026878,568.5650434707202,568.6925389903273,568.7989151787807,568.5541357973515,568.7091651240638,568.5489988102489,568.7845938273701
it07,ipu_150,Ripete 'poco' da sempre,570.844825519305,572.6153177245063,571.3514214604501,571.8506509046946,571.4835252518501,571.6494230363991,571.7784546466038,571.479432786928,571.666155851257,571.4624108204756,571.728257356208
it07,ipu_151,Sentivo 'pito' di nuovo,573.73,575.299955,574.2667024146469,574.6891349872645,574.4095664984876,574.5032680249458,574.6138665479784,574.4026715327075,574.5144560398688,574.3736349056725,574.5865880661869
it07,ipu_152,Sentivo 'checo' di nuovo,576.3876315612388,577.999955,576.949932,577.3823826981001,577.0650475148137,577.1695016754556,577.3086503494117,577.065672455119,577.1910258439262,577.032948207558,577.2651879916092
it07,ipu_153,Ripete 'cupo' da sempre,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--
it07,ipu_154,Ha detto 'topo' sei volte,586.450305319763,587.969977,586.869932,587.2642480261809,586.9701471704667,587.079932,587.1766908621134,586.9688294101614,587.0975083986126,586.9536171044327,--undefined--
it07,ipu_155,Ripete 'toto' da sempre,589.3340359229661,590.914966,589.8378736390038,590.2111436542389,589.9331112560596,590.049854141483,590.1343391243552,--undefined--,--undefined--,589.9197010301439,590.1187104504097
it07,ipu_156,Ripete 'chito' da sempre,592.2150726239308,593.919955,592.744966,593.204314968834,592.9001690304942,592.990798375757,593.0921803552036,--undefined--,--undefined--,592.8472793108001,593.0769172742523
it07,ipu_157,Ripete 'cuco' da sempre,595.0223126533384,596.7874247123191,595.5548291660373,596.0448420666958,595.7022938634141,595.8267172018258,595.9465322684445,--undefined--,--undefined--,595.6531411145455,595.9121150948281
it07,ipu_158,Ha detto 'toto' sei volte,597.7921152608391,599.504989,598.2729116179115,598.711726604152,598.3896545033349,598.5355831101141,598.6379942554636,598.3858419174246,598.5434035449588,598.3664542380974,598.6138469074508
it07,ipu_159,Sentivo 'taco' di nuovo,600.8154371398242,602.502844148756,601.3546049396083,601.786125410074,601.4605951908479,601.6080598882248,601.7200735143739,--undefined--,--undefined--,601.4497047058177,601.6828161393527
it07,ipu_160,Ha detto 'teco' sei volte,603.7116417781596,605.336148711969,604.1325306019227,604.569932,604.2431291249553,604.379932,604.5024144798746,604.2393711811012,604.393971273632,604.2237183650153,604.4648715033613
it07,ipu_161,Ha detto 'popo' sei volte,606.6171992640749,608.279955,607.044921,607.4712656363826,607.1625114262497,607.2761821304778,607.3913889253034,607.1606218629693,607.2949690221097,607.1506736319348,607.3854251474626
it07,ipu_162,Sentivo 'chito' di nuovo,609.7486907135868,611.384943,610.244847976636,610.7287165149038,610.4030653081966,610.4906224722641,610.6181179918713,610.4002070725585,610.5152037646715,610.3504601342919,610.5977166514772
it07,ipu_163,Scrivete 'cheto' sul foglio,612.5536871008394,614.3958043165666,613.168195321035,613.5890841447981,613.291082568849,613.4093615448701,613.523032249098,613.2914673521689,613.4217339798324,613.2443660709204,613.5009159414614
it07,ipu_164,Sentivo 'tuto' di nuovo,615.6606654236567,617.3,616.2013693140385,616.6053611412273,616.3257926524503,616.4271746318968,616.5254844301481,616.3234700192347,616.4417073725616,616.2949911994441,616.5012371738006
it07,ipu_165,Scrivete 'taco' sul foglio,618.4263666840585,620.256444808224,619.0246134781127,619.4807757210101,619.1352120011453,619.309932,619.410115553517,619.1304916342255,619.2951350709433,619.1181960132471,619.3767428386881
it07,ipu_166,Ripete 'copo' da sempre,621.538524526234,623.3014649241845,622.0838366884088,622.5512018255728,622.2178701658771,622.3499739572773,622.4590363897122,622.2132917189252,622.3588169607526,622.1714723580982,622.4447901940341
it07,ipu_167,Ripete 'coco' da sempre,624.4561777683243,626.3441770751192,624.9887586038922,625.5159836347088,625.1300789388783,625.2867601798412,625.4219361524367,--undefined--,--undefined--,625.0833797487495,625.3486213411287
it07,ipu_168,Scrivete 'chito' sul foglio,627.6196621706546,629.564989,628.3114895036852,628.8122550385274,628.4973564660039,628.5879858112668,628.7154813308738,628.4829731584397,628.6154862082003,628.4369058216131,628.6925372956143
