speaker,ipu,stimulus,sentence_ons,sentence_off,word_ons,word_off,v1_ons,c2_ons,v2_ons,voice_ons,voice_off,c1_rel,c2_rel
it08,ipu_133,Scrivete 'pupo' sul foglio,455.0150776748177,456.79348022485067,455.5519989632532,455.9768008492072,455.6922039287794,455.794966,455.90351188995487,455.6788003538812,455.8273582776796,--undefined--,--undefined--
it08,ipu_134,Scrivete 'tepo' sul foglio,458.0146495944224,459.74412866488586,458.5319259994231,458.959932,458.68169039441693,458.76453878313697,458.89359108095084,458.66650418433807,458.8157824127749,458.6529168807473,--undefined--
it08,ipu_135,Scrivete 'chito' sul foglio,460.9801040846729,462.7077155310823,461.4819741317269,461.794966,461.65882357687923,461.7145869154408,461.764966,461.6365677431475,461.7583163969677,461.5916306310239,--undefined--
it08,ipu_136,Sentivo 'tuto' di nuovo,463.752102156361,465.27743904656313,464.30715695559206,464.68475441956605,464.43302277691674,464.5094982126583,464.6273978427599,464.4202211203318,464.55050576049143,464.39242734185865,464.5991754189402
it08,ipu_137,Scrivete 'pato' sul foglio,466.5415000293948,468.1915097078316,467.044921,467.484921,467.19393488175166,467.31502098834244,467.42495442722094,467.17749323148576,467.35728586603034,--undefined--,467.4000061784384
it08,ipu_138,Ripete 'popo' da sempre,469.339932,470.87780641860576,469.77906475517926,470.18156130570867,469.9138972806132,470.0126780517794,470.12261149065785,469.89958446369985,470.0535144580979,--undefined--,--undefined--
it08,ipu_139,Ha detto 'poto' sei volte,472.199932,473.75609971141597,472.5668693899687,472.9715519041011,472.70388787900566,472.82338074735185,472.92534799500726,472.6895572462891,472.8518912554098,472.6729247831762,472.90018644006193
it08,ipu_140,Ha detto 'pupo' sei volte,474.93438505010135,476.46542788469134,475.3453813987264,475.70226676552033,475.46328102882796,475.54134970281416,475.66084257116034,475.44823923651325,475.5830572392792,475.43270341976506,475.64988708453257
it08,ipu_141,Ripete 'teco' da sempre,477.6011035782994,479.1458261308733,478.02171847487796,478.41612301483923,478.1539572491811,478.23521239965646,478.3547052680027,478.1401839797975,478.2703670152382,478.1264814712833,478.3267385001212
it08,ipu_142,Ha detto 'chico' sei volte,480.1571549581695,481.67997238047303,480.50448089549576,480.88526483595894,480.6510588140004,480.706822152562,480.84543387984354,480.6487638156632,480.75807252894265,480.60228889524035,480.7999696210716
it08,ipu_143,Scrivete 'poto' sul foglio,482.83521786715585,484.53683275424476,483.319932,483.7200576084421,483.45484039155787,483.5651519773416,483.6637282880419,483.4475987161426,483.59388745225976,483.4395821328394,483.6358985452217
it08,ipu_144,Ripete 'poto' da sempre,485.75354401462147,487.21763380339297,486.1215850931466,486.5339132724072,486.25597353675744,486.3796719905356,486.4804633232437,486.24504869032256,486.41391962596356,--undefined--,486.4571956210345
it08,ipu_145,Sentivo 'tepo' di nuovo,488.4365051089647,489.93980238228085,488.914943,489.32988283069585,489.04888881223684,489.15426156915896,489.2672700331044,489.0411285656581,489.19904135956637,489.0311150149538,--undefined--
it08,ipu_146,Scrivete 'tuto' sul foglio,490.9904903660362,492.6965777607403,491.5335846209913,491.8802457198511,491.659955,491.71836873095623,491.816105780855,491.6289576579494,491.75440280275853,--undefined--,491.7928795282728
