source_id,utterance_id,source_utterance_id,segment_index,label_original,interval_start_s,interval_end_s,interval_duration_s,endpoint_original_s,source_file,source_blob_sha
pavoque,pavoque::m0076,m0076,9,t,0.840000,0.889716,0.049716,0.889716,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0076,m0076,10,z,0.889716,0.923040,0.033324,0.923040,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0076,m0076,11,I,0.923040,0.964187,0.041147,0.964187,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0076,m0076,12,C,0.964187,1.029285,0.065098,1.029285,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0076,m0076,13,m,1.029285,1.075000,0.045715,1.075000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0076,m0076,14,I,1.075000,1.145000,0.070000,1.145000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0076,m0076,15,t,1.145000,1.177904,0.032904,1.177904,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0076,m0076,16,p,1.177904,1.226779,0.048875,1.226779,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0076,m0076,17,R,1.226779,1.265000,0.038221,1.265000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0076,m0076,18,E,1.265000,1.340000,0.075000,1.340000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0076,m0076,19,z,1.340000,1.420000,0.080000,1.420000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0076,m0076,20,i:,1.420000,1.475000,0.055000,1.475000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0076,m0076,21,d,1.475000,1.508164,0.033164,1.508164,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0076,m0076,22,E,1.508164,1.595000,0.086836,1.595000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0076,m0076,23,n,1.595000,1.665000,0.070000,1.665000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0076,m0076,24,t,1.665000,1.699916,0.034916,1.699916,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0076,m0076,25,T,1.699916,1.870000,0.170084,1.870000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0076,m0076,26,i:,1.870000,1.970134,0.100134,1.970134,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0076,m0076,27,o:,1.970134,2.043701,0.073567,2.043701,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0076,m0076,28,d,2.043701,2.075000,0.031299,2.075000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0076,m0076,29,O,2.075000,2.142091,0.067091,2.142091,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0076,m0076,30,6,2.142091,2.212716,0.070625,2.212716,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0076,m0076,31,r,2.212716,2.285000,0.072284,2.285000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0076,m0076,32,u:,2.285000,2.380000,0.095000,2.380000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0076,m0076,33,s,2.380000,2.473722,0.093722,2.473722,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0076,m0076,34,v,2.473722,2.515000,0.041278,2.515000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0076,m0076,35,E,2.515000,2.610673,0.095673,2.610673,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0076,m0076,36,l,2.610673,2.720000,0.109327,2.720000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0076,m0076,37,t,2.720000,2.848956,0.128956,2.848956,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0076,m0076,38,_,2.848956,4.495000,1.646044,4.495000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0077,m0077,1,H#,0.000000,0.476702,0.476702,0.476702,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0077,m0077,2,z,0.476702,0.574991,0.098289,0.574991,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0077,m0077,3,o:,0.574991,0.814571,0.239580,0.814571,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0077,m0077,4,v,0.814571,0.895000,0.080429,0.895000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0077,m0077,5,u:,0.895000,1.020000,0.125000,1.020000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0077,m0077,6,k,1.020000,1.079684,0.059684,1.079684,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0077,m0077,7,s,1.079684,1.165340,0.085656,1.165340,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0077,m0077,8,d,1.165340,1.214130,0.048790,1.214130,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0077,m0077,9,E,1.214130,1.309703,0.095573,1.309703,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0077,m0077,10,6,1.309703,1.385000,0.075297,1.385000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0077,m0077,11,k,1.385000,1.537898,0.152898,1.537898,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0077,m0077,12,E:,1.537898,1.705000,0.167102,1.705000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0077,m0077,13,z,1.705000,1.790000,0.085000,1.790000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0077,m0077,14,@,1.790000,1.925000,0.135000,1.925000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0077,m0077,15,S,1.925000,2.080000,0.155000,2.080000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0077,m0077,16,I,2.080000,2.155000,0.075000,2.155000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0077,m0077,17,C,2.155000,2.283379,0.128379,2.283379,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0077,m0077,18,t,2.283379,2.336824,0.053445,2.336824,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0077,m0077,19,?,2.336824,2.370000,0.033176,2.370000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0077,m0077,20,U,2.370000,2.436342,0.066342,2.436342,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0077,m0077,21,m,2.436342,2.490000,0.053658,2.490000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0077,m0077,22,S,2.490000,2.640000,0.150000,2.640000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0077,m0077,23,I,2.640000,2.784654,0.144654,2.784654,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0077,m0077,24,C,2.784654,2.933930,0.149276,2.933930,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0077,m0077,25,t,2.933930,3.067235,0.133305,3.067235,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0077,m0077,26,_,3.067235,3.715000,0.647765,3.715000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
