source_id,utterance_id,source_utterance_id,segment_index,label_original,interval_start_s,interval_end_s,interval_duration_s,endpoint_original_s,source_file,source_blob_sha
pavoque,pavoque::m0078,m0078,12,f,1.184491,1.275000,0.090509,1.275000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,13,O,1.275000,1.330000,0.055000,1.330000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,14,n,1.330000,1.365000,0.035000,1.365000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,15,d,1.365000,1.397645,0.032645,1.397645,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,16,E,1.397645,1.445000,0.047355,1.445000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,17,6,1.445000,1.503793,0.058793,1.503793,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,18,b,1.503793,1.585563,0.081770,1.585563,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,19,j,1.585563,1.624146,0.038583,1.624146,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,20,9,1.624146,1.675000,0.050854,1.675000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,21,6,1.675000,1.730000,0.055000,1.730000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,22,n,1.730000,1.765000,0.035000,1.765000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,23,S,1.765000,1.858711,0.093711,1.858711,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,24,t,1.858711,1.904633,0.045922,1.904633,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,25,aI,1.904633,2.045000,0.140367,2.045000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,26,g,2.045000,2.112127,0.067127,2.112127,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,27,6,2.112127,2.195000,0.082873,2.195000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,28,S,2.195000,2.286699,0.091699,2.286699,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,29,t,2.286699,2.343110,0.056411,2.343110,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,30,I,2.343110,2.410000,0.066890,2.410000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,31,f,2.410000,2.475000,0.065000,2.475000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,32,t,2.475000,2.532007,0.057007,2.532007,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,33,U,2.532007,2.610000,0.077993,2.610000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,34,N,2.610000,2.670000,0.060000,2.670000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,35,z,2.670000,2.795000,0.125000,2.795000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,36,9,2.795000,2.882322,0.087322,2.882322,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,37,6,2.882322,2.936358,0.054036,2.936358,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,38,v,2.936358,2.975000,0.038642,2.975000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,39,I,2.975000,3.055000,0.080000,3.055000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,40,s,3.055000,3.139606,0.084606,3.139606,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,41,g,3.139606,3.190000,0.050394,3.190000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,42,@,3.190000,3.245000,0.055000,3.245000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,43,t,3.245000,3.330000,0.085000,3.330000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,44,R,3.330000,3.395000,0.065000,3.395000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,45,a:,3.395000,3.565000,0.170000,3.565000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,46,g,3.565000,3.635754,0.070754,3.635754,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,47,@,3.635754,3.647421,0.011667,3.647421,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,48,n,3.647421,3.787423,0.140002,3.787423,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0078,m0078,49,_,3.787423,5.155000,1.367577,5.155000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0079,m0079,1,H#,0.000000,0.205000,0.205000,0.205000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0079,m0079,2,n,0.205000,0.300000,0.095000,0.300000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0079,m0079,3,i:,0.300000,0.512829,0.212829,0.512829,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0079,m0079,4,m,0.512829,0.580000,0.067171,0.580000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0079,m0079,5,a,0.580000,0.715000,0.135000,0.715000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0079,m0079,6,n,0.715000,0.759724,0.044724,0.759724,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0079,m0079,7,t,0.759724,0.835486,0.075762,0.835486,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0079,m0079,8,m,0.835486,0.920000,0.084514,0.920000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0079,m0079,9,E,0.920000,1.027501,0.107501,1.027501,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0079,m0079,10,n,1.027501,1.069264,0.041763,1.069264,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0079,m0079,11,E,1.069264,1.171216,0.101952,1.171216,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0079,m0079,12,d,1.171216,1.201783,0.030567,1.201783,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0079,m0079,13,Z,1.201783,1.297734,0.095951,1.297734,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0079,m0079,14,t,1.297734,1.332728,0.034994,1.332728,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0079,m0079,15,?,1.332728,1.345025,0.012297,1.345025,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0079,m0079,16,U,1.345025,1.440000,0.094975,1.440000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0079,m0079,17,n,1.440000,1.494267,0.054267,1.494267,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0079,m0079,18,s,1.494267,1.562440,0.068173,1.562440,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0079,m0079,19,?,1.562440,1.600518,0.038078,1.600518,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0079,m0079,20,I,1.600518,1.655000,0.054482,1.655000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0079,m0079,21,m,1.655000,1.684659,0.029659,1.684659,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0079,m0079,22,m,1.684659,1.725000,0.040341,1.725000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0079,m0079,23,o:,1.725000,1.824689,0.099689,1.824689,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0079,m0079,24,m,1.824689,1.880000,0.055311,1.880000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0079,m0079,25,E,1.880000,2.035000,0.155000,2.035000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0079,m0079,26,n,2.035000,2.125631,0.090631,2.125631,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0079,m0079,27,t,2.125631,2.322164,0.196533,2.322164,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0079,m0079,28,_,2.322164,3.235000,0.912836,3.235000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0080,m0080,1,H#,0.000000,0.570000,0.570000,0.570000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0080,m0080,2,?,0.570000,0.585000,0.015000,0.585000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0080,m0080,3,I,0.585000,0.675000,0.090000,0.675000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0080,m0080,4,m,0.675000,0.765000,0.090000,0.765000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0080,m0080,5,h,0.765000,0.891603,0.126603,0.891603,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0080,m0080,6,I,0.891603,0.980000,0.088397,0.980000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0080,m0080,7,n,0.980000,1.055000,0.075000,1.055000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0080,m0080,8,t,1.055000,1.150165,0.095165,1.150165,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0080,m0080,9,6,1.150165,1.260486,0.110321,1.260486,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0080,m0080,10,g,1.260486,1.351811,0.091325,1.351811,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0080,m0080,11,R,1.351811,1.400000,0.048189,1.400000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0080,m0080,12,U,1.400000,1.490000,0.090000,1.490000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0080,m0080,13,n,1.490000,1.540000,0.050000,1.540000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0080,m0080,14,t,1.540000,1.571922,0.031922,1.571922,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0080,m0080,15,d,1.571922,1.614146,0.042224,1.614146,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0080,m0080,16,i:,1.614146,1.695000,0.080854,1.695000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0080,m0080,17,S,1.695000,1.804117,0.109117,1.804117,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0080,m0080,18,t,1.804117,1.860000,0.055883,1.860000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0080,m0080,19,a,1.860000,1.971813,0.111813,1.971813,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0080,m0080,20,t,1.971813,2.062725,0.090912,2.062725,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0080,m0080,21,k,2.062725,2.178823,0.116098,2.178823,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0080,m0080,22,O,2.178823,2.260000,0.081177,2.260000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0080,m0080,23,s,2.260000,2.396889,0.136889,2.396889,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0080,m0080,24,v,2.396889,2.445000,0.048111,2.445000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0080,m0080,25,I,2.445000,2.565000,0.120000,2.565000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0080,m0080,26,C,2.565000,2.806608,0.241608,2.806608,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0080,m0080,27,_,2.806608,3.415000,0.608392,3.415000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0081,m0081,1,H#,0.000000,0.495000,0.495000,0.495000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0081,m0081,2,?,0.495000,0.510000,0.015000,0.510000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0081,m0081,3,aI,0.510000,0.665000,0.155000,0.665000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0081,m0081,4,n,0.665000,0.720000,0.055000,0.720000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0081,m0081,5,S,0.720000,0.815452,0.095452,0.815452,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0081,m0081,6,t,0.815452,0.865000,0.049548,0.865000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0081,m0081,7,Y,0.865000,0.949566,0.084566,0.949566,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0081,m0081,8,k,0.949566,0.995000,0.045434,0.995000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0081,m0081,9,C,0.995000,1.080000,0.085000,1.080000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0081,m0081,10,@,1.080000,1.165000,0.085000,1.165000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0081,m0081,11,n,1.165000,1.205000,0.040000,1.205000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0081,m0081,12,b,1.205000,1.263804,0.058804,1.263804,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0081,m0081,13,l,1.263804,1.305000,0.041196,1.305000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0081,m0081,14,aU,1.305000,1.476803,0.171803,1.476803,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0081,m0081,15,6,1.476803,1.585000,0.108197,1.585000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0081,m0081,16,h,1.585000,1.655000,0.070000,1.655000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0081,m0081,17,I,1.655000,1.720000,0.065000,1.720000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0081,m0081,18,m,1.720000,1.780000,0.060000,1.780000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0081,m0081,19,@,1.780000,1.924242,0.144242,1.924242,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0081,m0081,20,l,1.924242,2.047893,0.123651,2.047893,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0081,m0081,21,_,2.047893,3.175000,1.127107,3.175000,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
