hin-008-028	141.00124054184576
hin-008-029	138.7766996774739
hin-008-030	142.07603728488186
hin-008-031	136.95327354240163
hin-008-032	210.72733054557915
hin-008-033	150.8422718037174
hin-008-034	147.30281327426735
hin-008-035	139.01407994298984
hin-008-036	132.41771779811702
hin-008-037	123.83279138820836
hin-008-038	140.49674145783578
hin-008-039	129.6898308861648
hin-008-040	128.04860982214205
hin-008-041	130.5837149733138
hin-008-042	139.53074662497508
hin-008-043	125.28187575370337
hin-008-044	120.12871214085395
hin-008-045	170.05653422914887
hin-008-046	117.95567400769131
hin-008-047	133.57061232718564
hin-008-048	131.71880851426732
hin-008-049	121.31128707389338
hin-008-050	155.6456514291924
hin-008-051	123.10520456114568
hin-008-052	162.9644793423186
hin-008-053	128.91118729305342
hin-008-054	144.34889498980917
hin-008-055	150.42726003192024
hin-008-056	134.83761112824445
hin-008-057	117.02046084142776
hin-008-058	141.68875720391196
hin-008-059	119.94233240978069
hin-008-060	147.4828985476852
hin-008-061	115.46866019476377
hin-008-062	147.1047471981004
hin-008-063	121.35357363249828
hin-008-064	149.2993408317541
hin-008-065	104.74829574477188
hin-008-066	139.55574551249074
hin-008-067	115.74270796102853
hin-008-068	162.36898353808434
hin-008-069	134.47961164160236
hin-008-070	144.2772449068967
hin-008-071	124.62132907527533
hin-008-072	135.7645449931219
hin-008-073	128.0596024148833
hin-008-074	135.02923126863985
hin-008-075	121.52591697460703
hin-008-076	130.41660939134894
hin-008-077	105.43726886192017
hni-000-000	123.72175203247987
hni-000-001	133.2504555426131
hni-000-002	124.79704430306198
hni-000-003	138.23690410287597
hni-000-004	119.70672526388691
hni-000-005	134.7722831667769
hni-000-006	127.04230840696627
hni-000-007	137.96216947884898
hni-000-008	156.35612461702536
hni-000-009	153.0720041340456
hni-000-010	153.0720041340456
hni-000-011	157.8635763960991
hni-000-012	155.51882530300924
hni-000-014	160.55484563028298
hni-000-015	190.33804857898426
hni-000-016	118.096802099191
hni-000-017	176.45228304676326
hni-000-018	180.3992789959324
hni-000-019	181.49891369573578
hni-000-020	157.84633592818483
hni-000-021	170.97471872065628
hni-000-022	129.42924223651465
hrv-001-000	132.41278949185417
hrv-001-001	96.43933947025647
hrv-001-002	99.91604735948746
hrv-001-003	100.78270939473678
hrv-001-004	99.98318048775045
hrv-001-005	95.6639179986752
hrv-001-006	102.61124531705161
hrv-001-007	104.22856506927941
hrv-001-008	105.08206700746209
hrv-001-009	106.6139522011919
hrv-001-010	101.01657319153601
hrv-001-011	115.04014202312746
hrv-001-012	94.7360109278152
hrv-001-013	96.1092820994128
hrv-001-014	98.73108343621793
hrv-001-015	98.2037240133141
hrv-001-016	94.98515373867193
hrv-001-017	93.90616339148988
hrv-001-018	91.67580099483705
hrv-001-019	100.48513096137613
hrv-001-020	97.5657454868373
hrv-001-021	91.62748449345827
hrv-001-022	97.38894478243917
hrv-001-023	97.2766558328113
hrv-001-024	97.64108622340862
hrv-001-025	96.89777352647675
hrv-001-026	106.99573654395812
hrv-001-027	100.99217570587352
hrv-001-028	118.01144489694374
hrv-001-029	102.20616530679852
hrv-001-031	95.67262961951597
hrv-001-032	94.96788795325138
hrv-001-033	96.63036847702992
hrv-001-034	100.1469875864936
hrv-001-035	95.0516481359934
hrv-001-036	110.92291134360528
hrv-001-037	101.48460762305142
hrv-001-038	100.55166842812983
hrv-001-039	97.49167777738147
hrv-001-040	95.57874681007868
hrv-001-041	96.6237124386662
hrv-001-042	117.37838102435778
hrv-001-043	109.49637520532585
hrv-001-044	100.05750680878823
hrv-001-045	137.416364774294
hrv-001-046	102.47260448471417
hrv-001-047	122.85948113927543
hrv-001-048	98.54455117715369
hrv-001-050	98.97250923364277
hrv-001-051	95.99065639923091
hrv-001-052	101.92202787295948
hrv-001-053	90.84224774251659
hrv-001-054	94.76546131883913
hrv-001-056	107.06126333236128
hrv-001-058	105.8008942058279
hrv-001-059	97.79112443088016
hrv-001-060	99.08778402011998
hrv-001-061	97.28298314376383
hrv-001-062	93.61225765416651
hrv-001-063	99.04429357553359
hrv-001-064	98.14656713006724
hrv-001-065	96.02730886588905
hrv-001-066	97.76007635138379
hrv-001-067	100.01928768016488
hrv-001-068	99.77941113564862
hrv-001-069	107.72661324934619
hrv-001-071	99.12246291421302
hrv-001-072	99.84164900030055
hrv-001-073	98.85134959099588
hrv-001-074	96.9219599516776
hrv-001-075	97.25399494849722
hrv-001-076	100.10665481724486
hrv-001-077	92.77728295815068
hrv-001-081	93.1930131260146
hun-001-000	135.3891465963852
hun-001-001	122.3859742790593
hun-001-002	119.19245941698586
hun-001-003	115.59210814381505
hun-001-004	118.85381300698776
hun-001-005	116.7467219254185
hun-001-006	127.50056852535702
hun-001-007	116.06059322570518
hun-001-008	113.30373525385113
hun-001-009	115.93437623631583
hun-001-010	126.04872628982206
hun-001-011	114.77508661797135
hun-001-012	120.93165128109769
hun-001-013	122.377871071467
hun-001-014	118.94931151642041
hun-001-015	116.29925547225943
