ibo-008-001	110.60037432638434
ibo-008-002	115.09928307839455
ibo-008-004	116.16633734530316
ibo-008-007	117.2069455217719
ibo-008-008	113.47398711769328
ibo-008-009	119.96894996760949
ibo-008-010	115.0903264839717
ibo-008-011	116.43457459112673
ibo-008-013	116.90508611045675
ibo-008-014	116.13156762955724
ibo-008-016	119.66484786424456
ibo-008-017	115.46320743250328
ibo-008-018	123.97453648903958
ibo-008-019	118.9962428781274
ibo-008-021	117.29744959330677
ibo-008-022	122.28236611478155
ibo-008-024	125.05942790138094
ibo-008-025	124.2255397646016
ibo-008-026	120.1071026252446
ibo-008-027	117.02071451675364
ibo-008-028	115.84267293886973
ibo-008-029	118.60134776223298
ibo-008-031	133.66396842975806
ibo-008-032	120.1555630288867
ibo-008-033	122.53491106432313
ibo-008-034	122.42108130905903
ibo-008-035	126.59819464295269
ibo-008-036	118.50003250898502
ibo-008-037	123.56586721992443
ibo-008-038	130.3741633918436
ibo-008-039	120.71469451606019
ibo-008-040	130.93109723016013
ibo-008-041	124.3796275225117
ibo-008-042	114.81083724906269
ibo-008-043	119.11932626333773
ibo-008-044	115.48936577928337
ibo-008-045	123.18602580897301
ibo-008-046	115.56144939384251
ibo-008-047	128.2009629456762
ibo-008-048	116.93742707419368
ibo-008-049	129.09659166988527
ibo-008-051	116.72235868824897
ibo-008-052	121.36137583632781
ibo-008-055	117.97415717838071
ibo-008-056	115.32580546892898
idu-003-000	202.1109483661071
idu-003-001	209.23174671171145
idu-003-002	192.33200991747242
idu-003-003	222.67334898562203
idu-003-004	218.8472436461766
idu-003-005	170.12599710488647
idu-003-006	188.79717640229467
idu-003-007	220.62033562076687
idu-003-010	227.8419027945171
idu-003-011	188.14369074821755
idu-003-012	213.19573499392075
idu-003-013	181.91870260120425
idu-003-014	216.3310663611759
idu-003-015	216.0741079741822
idu-003-016	213.81077804830215
idu-003-018	244.55239002849254
idu-003-019	239.10674413201585
idu-003-022	239.7939330462437
idu-003-023	233.5509699719883
idu-003-024	209.6879184373821
idu-003-025	219.35347434955756
idu-003-026	227.4759654134307
idu-003-029	169.72782245819914
idu-003-030	227.09404955835126
idu-003-031	194.09228209430066
idu-003-032	238.4726569702619
idu-003-033	225.216323040871
idu-003-034	210.81075773828422
idu-003-035	169.91841236653937
idu-003-036	215.02910671988704
idu-003-037	173.6370910791427
idu-003-038	165.36825654513876
idu-003-039	218.3938101911053
idu-003-040	201.5542817711427
idu-003-041	195.49952824496387
idu-003-042	219.09364055382247
idu-003-043	196.6968083599094
idu-003-044	214.45005703859434
idu-003-045	220.6340962284756
idu-003-046	189.34332328904608
idu-003-047	223.06782697128182
idu-003-048	233.8835659910291
idu-003-049	238.73352811802957
idu-003-050	217.0576411375418
idu-003-051	186.40615099889712
idu-003-052	233.30957058970225
