bhk-000-017	188.494663477021
bhk-000-018	190.05384355164728
bhk-000-019	183.58120789485199
bhk-000-020	177.3096957563989
bhk-000-021	189.53734815741106
bhk-000-025	190.141586582917
bhk-000-026	183.3032649065737
bhk-000-027	191.75974844196685
bhk-000-028	191.74927744860918
bhk-000-029	198.0270514921591
bhk-000-030	184.0702836330311
bhk-000-031	179.45604252217296
bhk-000-033	191.1543847016115
bhk-000-034	216.917015086817
bhk-000-035	199.30080272807294
bhk-000-036	181.10159121043694
bhk-000-037	190.04542661617705
bhk-000-038	199.2937903216359
bin-001-000	149.98356818612788
bin-001-001	144.31261649591187
bin-001-002	150.4494161866003
bin-001-003	131.26767239272974
bin-001-004	144.36914436380047
bin-001-005	143.84284020926063
bin-001-006	149.60651987386422
bin-001-007	129.62386856310258
bin-001-008	133.58953867102656
bin-001-009	153.24956894211525
bin-001-010	153.73742620324978
bin-001-011	140.66377426575195
bin-001-012	132.03087689503607
bin-001-013	150.36003812417457
bin-001-014	140.69996724452423
bin-001-015	147.82368779227517
bin-001-016	147.69798840564806
bin-001-017	125.50082389820547
bin-001-018	162.63121481700412
bin-001-019	142.37391558644518
bin-001-020	149.45013475039732
bin-001-021	152.1475795382194
bin-001-022	140.33360440406574
bin-001-023	146.1059908899128
brv-000-001	135.5263941984979
brv-000-002	140.72250974062368
brv-000-003	138.1674519971162
brv-000-004	149.84404996418684
brv-000-005	170.02177835621433
brv-000-006	150.4003274785479
brv-000-007	144.1649931752069
brv-000-008	137.14326479737903
brv-000-009	137.0610674164374
brv-000-010	146.5984858717416
brv-000-011	137.97596726044583
brv-000-012	147.0216412317208
brv-000-013	169.46396499348415
brv-000-014	133.10181424534068
brv-000-015	152.25004551115723
brv-000-016	149.99583789046196
brv-000-017	157.69619660469755
brv-000-018	158.24424315593328
brv-000-019	139.99402240246238
brv-000-020	139.8869506857856
brv-000-022	137.94471401474587
brv-000-023	155.9582437786971
brv-000-024	148.97689878283916
brv-000-025	147.06071998314223
brv-000-026	182.37323938891282
brv-000-027	177.1741343059751
brv-000-028	145.8534561006413
brv-000-029	138.58391826281988
brv-000-030	133.14604543446714
brv-000-031	142.1083243283331
brv-000-032	138.30664256814393
brv-000-034	159.97323959577037
brv-000-035	154.95763723637765
brv-000-036	155.82463178969053
brv-000-037	143.35477824725947
brv-000-038	149.40117507815256
brv-000-041	152.2493657591737
brv-000-042	155.60440258867172
brv-000-043	137.7040001691783
brv-000-044	138.65599553352362
brv-000-045	140.55625688535625
brv-000-046	156.8578334827343
brv-000-047	138.99089311415008
brv-000-049	140.0807175369828
brv-000-050	147.7285416864641
bsq-002-000	216.09921096388652
bsq-002-001	120.18523000467995
bsq-002-003	117.69675593560554
bsq-002-004	117.49968834727116
bsq-002-005	126.90617385320262
bsq-002-006	119.83517327457609
bsq-002-007	131.22174227711136
bsq-002-008	139.01939712627316
bsq-002-009	179.7611412895213
bsq-002-010	142.43144662778562
bsq-002-011	147.81326684430132
bsq-002-012	138.786600807351
bsq-002-013	115.93245768810245
